CPU,RAM,Storage,GPU,ScreenSize,ScreenType,TouchType,Form,Region,Price in $
CPU 10b,RAM 9,S 23,GPU 1,15,UHD,Touch,US,729.99
CPU 10b,RAM 9,S 30,GPU 1,15,FHD,Non-Touch,CN,749.85
CPU 10b,RAM 9,S 23,GPU 1,15,HD+,Touch,US,593
CPU 10b,RAM 9,S 33,GPU 1,15,FHD,Non-Touch,CN,764.85
CPU 10b,RAM 9,S 23,GPU 15,17,HD+,Touch,US,695
CPU 10b,RAM 9,S 33,GPU 18,15,FHD,Non-Touch,US,858
CPU 10b,RAM 9,S 18,GPU 14,17,FHD,Non-Touch,US,919.99
CPU 10b,RAM 9,S 6,GPU 1,15,HD+,Touch,BR,1155.02
CPU 10b,RAM 9,S 33,GPU 14,17,FHD,Non-Touch,US,899.99
CPU 10b,RAM 10,S 18,GPU 1,13,QHD+,Non-Touch,JP,2491.09
CPU 10b,RAM 10,S 23,GPU 1,13,QHD+,Non-Touch,JP,2942.53
CPU 10b,RAM 10,S 11,GPU 1,13,QHD+,Non-Touch,JP,1834.45
CPU 10b,RAM 10,S 30,GPU 25,15,FHD,Non-Touch,DE,1913.96
CPU 10b,RAM 10,S 6,GPU 1,13,QHD+,Non-Touch,DE,1792.42
CPU 10b,RAM 10,S 43,GPU 1,13,QHD+,Non-Touch,DE,3338.22
CPU 10b,RAM 10,S 33,GPU 6,15,FHD,Non-Touch,DE,1650.82
CPU 10b,RAM 10,S 18,GPU 1,13,FHD,Touch,DE,2546.44
CPU 10b,RAM 10,S 18,GPU 1,15,FHD,Non-Touch,DE,2355.28
CPU 10b,RAM 10,S 18,GPU 1,14,FHD,Non-Touch,DE,2135.80
CPU 10b,RAM 10,S 18,GPU 1,13,FHD,Non-Touch,DE,2344.66
CPU 10b,RAM 10,S 18,GPU 18,15,FHD,Non-Touch,DE,2565.32
CPU 10b,RAM 10,S 11,GPU 1,15,FHD,Touch,AU,1439.28
CPU 10b,RAM 10,S 50,GPU 18,15,FHD,Non-Touch,CN,1045.35
CPU 10b,RAM 10,S 30,GPU 14,15,FHD,Non-Touch,CN,929.85
CPU 10b,RAM 10,S 30,GPU 1,14,FHD,Non-Touch,CN,1064.85
CPU 10b,RAM 10,S 30,GPU 1,15,HD+,Non-Touch,CN,899.85
CPU 10b,RAM 10,S 11,GPU 25,17,FHD,Non-Touch,US,1499.99
CPU 10b,RAM 10,S 11,GPU 25,15,FHD,Non-Touch,US,1499.99
CPU 10b,RAM 10,S 11,GPU 1,13,UHD,Touch,CN,1944.90
CPU 10b,RAM 10,S 30,GPU 18,17,FHD,Non-Touch,US,1399.99
CPU 10b,RAM 10,S 43,GPU 1,13,FHD,Non-Touch,US,2599.99
CPU 10b,RAM 10,S 6,GPU 1,13,FHD,Non-Touch,US,1399.99
CPU 10b,RAM 10,S 11,GPU 1,13,FHD,Non-Touch,US,1599.99
CPU 10b,RAM 10,S 11,GPU 1,14,FHD,Non-Touch,CN,914.85
CPU 10b,RAM 10,S 23,GPU 1,15,HD+,Non-Touch,CN,1079.85
CPU 10b,RAM 10,S 30,GPU 18,15,FHD,Non-Touch,UK,1103.70
CPU 10b,RAM 10,S 23,GPU 1,13,FHD+,Touch,CN,3103.20
CPU 10b,RAM 10,S 18,GPU 1,13,FHD+,Touch,CN,2533.20
CPU 10b,RAM 10,S 23,GPU 1,15,FHD,Touch,US,739.99
CPU 10b,RAM 10,S 18,GPU 1,13,UHD,Non-Touch,DE,2335.22
CPU 10b,RAM 10,S 11,GPU 1,13,UHD,Non-Touch,DE,2087.42
CPU 10b,RAM 10,S 43,GPU 1,13,UHD,Non-Touch,DE,3338.22
CPU 10b,RAM 10,S 23,GPU 14,15,FHD,Non-Touch,CN,1124.85
CPU 10b,RAM 10,S 23,GPU 1,13,FHD,Non-Touch,US,2599.99
CPU 10b,RAM 10,S 23,GPU 14,17,FHD,Non-Touch,US,1139.99
CPU 10b,RAM 10,S 23,GPU 25,15,FHD,Non-Touch,US,1359.99
CPU 10b,RAM 10,S 18,GPU 14,15,FHD,Non-Touch,FR,1471.49
CPU 10b,RAM 10,S 6,GPU 18,15,FHD,Non-Touch,FR,1362.45
CPU 10b,RAM 10,S 6,GPU 6,15,FHD,Non-Touch,FR,1416.95
CPU 10b,RAM 10,S 23,GPU 18,15,FHD,Non-Touch,US,649.99
CPU 10b,RAM 10,S 30,GPU 6,15,FHD,Non-Touch,US,1149.99
CPU 10b,RAM 10,S 53,GPU 6,15,FHD,Non-Touch,US,1249.99
CPU 10b,RAM 10,S 36,GPU 6,15,FHD,Non-Touch,US,1369.99
CPU 10b,RAM 10,S 30,GPU 4,15,FHD,Non-Touch,US,1569.99
CPU 10b,RAM 10,S 30,GPU 4,15,UHD,Non-Touch,US,1669.99
CPU 10b,RAM 10,S 25,GPU 18,15,FHD,Non-Touch,US,1236.09
CPU 10b,RAM 10,S 11,GPU 18,15,FHD,Non-Touch,FR,1089.95
CPU 10b,RAM 10,S 11,GPU 1,13,QHD+,Touch,CN,1933.20
CPU 10b,RAM 10,S 25,GPU 1,14,FHD,Non-Touch,IN,1062.60
CPU 10b,RAM 10,S 18,GPU 16,15,FHD,Touch,DE,2913.42
CPU 10b,RAM 10,S 33,GPU 1,17,FHD,Non-Touch,DE,1296.82
CPU 10b,RAM 10,S 18,GPU 1,17,FHD,Non-Touch,DE,1290.92
CPU 10b,RAM 10,S 11,GPU 1,15,FHD,Non-Touch,CN,929.85
CPU 10b,RAM 10,S 18,GPU 1,15,FHD,Touch,DE,1296.82
CPU 10b,RAM 10,S 36,GPU 18,15,FHD,Non-Touch,US,699.99
CPU 10b,RAM 10,S 33,GPU 1,15,FHD,Touch,US,539.99
CPU 10b,RAM 10,S 33,GPU 25,15,FHD,Non-Touch,DE,1886.82
CPU 10b,RAM 10,S 33,GPU 6,17,FHD,Touch,DE,1768.82
CPU 10b,RAM 10,S 2,GPU 1,13,UHD,Non-Touch,CN,1944.90
CPU 10b,RAM 10,S 25,GPU 27,17,FHD,Non-Touch,US,1499.99
CPU 10b,RAM 10,S 23,GPU 1,17,FHD,Touch,US,1029.99
CPU 10b,RAM 10,S 47,GPU 15,15,FHD,Non-Touch,IN,825.86
CPU 10b,RAM 10,S 23,GPU 1,15,FHD,Non-Touch,CN,989.85
CPU 10b,RAM 10,S 45,GPU 1,15,FHD,Non-Touch,IN,1147.86
CPU 10b,RAM 10,S 33,GPU 1,15,FHD,Non-Touch,DE,1060.82
CPU 10b,RAM 10,S 36,GPU 1,15,FHD,Touch,US,769
CPU 10b,RAM 10,S 30,GPU 15,14,FHD,Non-Touch,DE,942.82
CPU 10b,RAM 10,S 33,GPU 14,15,FHD,Non-Touch,US,789.99
CPU 10b,RAM 10,S 18,GPU 1,13,HD+,Non-Touch,FR,2278.09
CPU 10b,RAM 10,S 43,GPU 1,13,HD+,Non-Touch,FR,2942.99
CPU 10b,RAM 10,S 11,GPU 1,13,HD+,Non-Touch,FR,2005.59
CPU 10b,RAM 10,S 6,GPU 1,13,HD+,Non-Touch,FR,1646.98
CPU 10b,RAM 10,S 45,GPU 18,15,FHD,Non-Touch,CN,1004.85
CPU 10b,RAM 10,S 23,GPU 1,14,FHD,Touch,BR,869.22
CPU 10b,RAM 10,S 23,GPU 1,15,HD+,Touch,BR,730.98
CPU 10b,RAM 10,S 45,GPU 3,15,FHD,Non-Touch,IN,726.60
CPU 10b,RAM 10,S 23,GPU 3,15,FHD,Non-Touch,IN,625.80
CPU 10b,RAM 10,S 18,GPU 14,15,UHD,Touch,US,1439
CPU 10b,RAM 10,S 56,GPU 18,15,FHD,Non-Touch,US,939
CPU 10b,RAM 10,S 18,GPU 1,14,QHD,Touch,US,2019
CPU 10b,RAM 11,S 23,GPU 1,15,FHD,Non-Touch,JP,712.31
CPU 10b,RAM 11,S 26,GPU 1,15,HD+,Non-Touch,US,369
CPU 10b,RAM 11,S 26,GPU 1,15,UHD,Non-Touch,US,399
CPU 10b,RAM 12,S 23,GPU 1,14,FHD,Touch,US,729.99
CPU 10b,RAM 12,S 23,GPU 1,15,FHD,Touch,JP,883.31
CPU 10b,RAM 12,S 25,GPU 18,15,FHD,Non-Touch,US,849.99
CPU 10b,RAM 12,S 23,GPU 14,15,FHD,Non-Touch,AU,1151.27
CPU 10b,RAM 12,S 23,GPU 1,17,FHD,Non-Touch,US,679.99
CPU 10b,RAM 12,S 11,GPU 18,15,FHD,Non-Touch,US,899
CPU 10b,RAM 2,S 11,GPU 1,13,UHD,Touch,CN,854.85
CPU 10b,RAM 2,S 11,GPU 1,13,FHD,Non-Touch,IN,1091.86
CPU 10b,RAM 2,S 11,GPU 1,14,UHD,Non-Touch,CN,854.85
CPU 10b,RAM 2,S 18,GPU 1,14,UHD,Non-Touch,CN,899.85
CPU 10b,RAM 2,S 30,GPU 1,13,FHD,Touch,US,859.99
CPU 10b,RAM 2,S 11,GPU 1,13,FHD,Touch,US,899.99
CPU 10b,RAM 2,S 18,GPU 1,13,FHD,Touch,US,1049.99
CPU 10b,RAM 2,S 30,GPU 1,13,UHD,Touch,US,979.99
CPU 10b,RAM 2,S 23,GPU 1,15,FHD,Non-Touch,IN,741.86
CPU 10b,RAM 2,S 45,GPU 15,15,FHD,Non-Touch,IN,650.99
CPU 10b,RAM 2,S 23,GPU 1,15,HD+,Touch,BR,730.98
CPU 10b,RAM 14,S 23,GPU 14,15,FHD,Non-Touch,US,749
CPU 10b,RAM 14,S 23,GPU 14,17,FHD,Non-Touch,US,839.99
CPU 10b,RAM 14,S 33,GPU 1,15,FHD,Touch,US,559
CPU 10b,RAM 14,S 30,GPU 1,15,FHD,Touch,US,569
CPU 10b,RAM 14,S 38,GPU 18,15,FHD,Non-Touch,US,699.99
CPU 10b,RAM 14,S 6,GPU 1,12,QHD+,Touch,US,901.89
CPU 10b,RAM 14,S 30,GPU 18,15,FHD,Non-Touch,US,1106.5
CPU 10b,RAM 14,S 30,GPU 6,15,FHD,Non-Touch,US,1379.99
CPU 10b,RAM 14,S 33,GPU 18,15,FHD,Non-Touch,US,1599
CPU 10b,RAM 14,S 23,GPU 1,15,FHD,Touch,US,529.99
CPU 10b,RAM 14,S 30,GPU 1,14,HD,Non-Touch,US,783.88
CPU 10b,RAM 14,S 11,GPU 15,15,FHD,Non-Touch,AU,690.47
CPU 10b,RAM 14,S 45,GPU 15,15,FHD,Non-Touch,AU,748.07
CPU 10b,RAM 14,S 11,GPU 1,13,FHD,Non-Touch,DE,824.82
CPU 10b,RAM 14,S 25,GPU 27,15,FHD,Non-Touch,UK,1818.70
CPU 10b,RAM 14,S 23,GPU 27,15,FHD,Non-Touch,DE,1827.82
CPU 10b,RAM 14,S 23,GPU 1,13,UHD,Touch,US,549.99
CPU 10b,RAM 4,S 26,GPU 14,15,FHD,Non-Touch,UK,818.99
CPU 10b,RAM 4,S 11,GPU 1,14,HD+,Touch,CN,704.85
CPU 10b,RAM 4,S 17,GPU 1,15,HD+,Non-Touch,CN,689.85
CPU 10b,RAM 4,S 30,GPU 1,14,FHD,Non-Touch,CN,734.85
CPU 10b,RAM 4,S 30,GPU 1,15,HD+,Non-Touch,CN,734.85
CPU 10b,RAM 4,S 17,GPU 1,14,HD+,Non-Touch,CN,569.85
CPU 10b,RAM 4,S 17,GPU 1,14,FHD,Non-Touch,CN,374.85
CPU 10b,RAM 4,S 50,GPU 1,15,FHD,Non-Touch,CN,824.85
CPU 10b,RAM 4,S 45,GPU 15,15,FHD,Non-Touch,UK,778.70
CPU 10b,RAM 4,S 11,GPU 1,14,FHD,Non-Touch,CN,900.00
CPU 10b,RAM 4,S 33,GPU 1,14,FHD,Non-Touch,CN,809.85
CPU 10b,RAM 4,S 11,GPU 1,13,FHD,Non-Touch,CN,719.85
CPU 10b,RAM 4,S 53,GPU 1,14,FHD,Non-Touch,CN,749.85
CPU 10b,RAM 4,S 6,GPU 1,14,FHD,Non-Touch,UK,713.70
CPU 10b,RAM 4,S 23,GPU 14,15,FHD,Non-Touch,UK,687.70
CPU 10b,RAM 4,S 23,GPU 1,14,HD+,Non-Touch,CN,677.37
CPU 10b,RAM 4,S 6,GPU 1,13,FHD,Non-Touch,DE,742.22
CPU 10b,RAM 4,S 45,GPU 1,15,FHD,Non-Touch,IN,727.86
CPU 10b,RAM 4,S 23,GPU 1,14,HD,Non-Touch,BR,611.82
CPU 10b,RAM 4,S 30,GPU 14,15,FHD,Non-Touch,CN,824.85
CPU 10b,RAM 4,S 23,GPU 18,15,FHD,Non-Touch,CN,892.35
CPU 10b,RAM 4,S 45,GPU 14,15,FHD,Non-Touch,US,679
CPU 10b,RAM 4,S 23,GPU 1,14,HD+,Touch,CN,677.37
CPU 10b,RAM 4,S 23,GPU 1,15,FHD,Touch,CN,692.77
CPU 10b,RAM 4,S 30,GPU 1,15,FHD,Touch,CN,769.76
CPU 10b,RAM 4,S 23,GPU 1,15,HD+,Non-Touch,CN,449.85
CPU 10b,RAM 4,S 17,GPU 1,15,FHD,Non-Touch,CN,449.85
CPU 10b,RAM 4,S 26,GPU 1,15,UHD,Touch,US,539
CPU 10b,RAM 4,S 6,GPU 1,17,FHD,Non-Touch,FR,762.95
CPU 10b,RAM 4,S 6,GPU 1,15,FHD,Non-Touch,FR,653.95
CPU 10b,RAM 4,S 17,GPU 1,13,HD+,Non-Touch,FR,871.95
CPU 10b,RAM 4,S 23,GPU 1,15,UHD,Non-Touch,IN,545.86
CPU 10b,RAM 4,S 6,GPU 1,14,HD,Non-Touch,BR,712.62
CPU 10b,RAM 4,S 23,GPU 1,15,HD,Non-Touch,BR,422.98
CPU 10b,RAM 4,S 33,GPU 1,15,FHD,Non-Touch,CN,554.85
CPU 10b,RAM 4,S 23,GPU 1,14,FHD,Touch,IN,937.86
CPU 10b,RAM 4,S 23,GPU 2,15,FHD,Non-Touch,IN,531.86
CPU 10b,RAM 4,S 26,GPU 2,15,FHD,Non-Touch,IN,769.86
CPU 10b,RAM 4,S 23,GPU 1,13,HD+,Non-Touch,IN,629.86
CPU 10b,RAM 4,S 26,GPU 15,15,FHD,Non-Touch,IN,753.20
CPU 10b,RAM 4,S 23,GPU 1,13,FHD,Non-Touch,IN,685.86
CPU 10b,RAM 4,S 26,GPU 1,15,FHD,Non-Touch,IN,700.01
CPU 10b,RAM 4,S 47,GPU 15,15,FHD,Non-Touch,IN,910.42
CPU 10b,RAM 4,S 23,GPU 3,14,HD+,Non-Touch,IN,643.86
CPU 10b,RAM 4,S 23,GPU 3,14,HD+,Touch,CN,659.85
CPU 10b,RAM 4,S 11,GPU 3,14,FHD,Touch,CN,734.85
CPU 10b,RAM 4,S 30,GPU 3,15,FHD,Touch,CN,749.85
CPU 10b,RAM 4,S 23,GPU 3,15,FHD,Non-Touch,IN,625.80
CPU 10b,RAM 4,S 23,GPU 15,15,FHD,Non-Touch,IN,616.00
CPU 10b,RAM 4,S 23,GPU 3,13,HD+,Non-Touch,IN,559.86
CPU 10b,RAM 4,S 26,GPU 1,14,FHD,Non-Touch,IN,629.86
CPU 10b,RAM 4,S 11,GPU 3,14,FHD,Non-Touch,CN,734.85
CPU 10b,RAM 4,S 30,GPU 3,15,FHD,Non-Touch,CN,749.85
CPU 10b,RAM 4,S 30,GPU 1,17,FHD,Non-Touch,FR,762.95
CPU 10b,RAM 4,S 30,GPU 1,15,HD,Non-Touch,US,529
CPU 10b,RAM 4,S 6,GPU 14,15,FHD,Non-Touch,US,649
CPU 10b,RAM 4,S 23,GPU 1,15,HD+,Touch,BR,730.98
CPU 10b,RAM 4,S 30,GPU 6,15,FHD,Non-Touch,CN,1154.85
CPU 10b,RAM 4,S 6,GPU 1,14,HD+,Non-Touch,BR,449.82
CPU 10b,RAM 4,S 6,GPU 1,13,UHD,Touch,US,1099.99
CPU 10b,RAM 6,S 6,GPU 1,14,FHD,Non-Touch,FR,784.75
CPU 10b,RAM 6,S 11,GPU 1,13,FHD,Non-Touch,FR,762.89
CPU 10b,RAM 6,S 6,GPU 1,15,FHD,Non-Touch,FR,762.95
CPU 10b,RAM 6,S 30,GPU 1,15,FHD,Non-Touch,FR,762.95
CPU 10b,RAM 6,S 23,GPU 14,15,FHD,Non-Touch,FR,784.79
CPU 10b,RAM 7,S 23,GPU 14,15,FHD,Non-Touch,JP,910.01
CPU 10b,RAM 7,S 23,GPU 1,15,FHD,Non-Touch,JP,1106.75
CPU 10b,RAM 7,S 18,GPU 1,13,QHD+,Non-Touch,JP,2265.37
CPU 10b,RAM 7,S 18,GPU 1,14,FHD,Non-Touch,CN,809.85
CPU 10b,RAM 7,S 11,GPU 1,13,FHD,Touch,CN,1349.85
CPU 10b,RAM 7,S 18,GPU 1,13,FHD,Non-Touch,CN,809.85
CPU 10b,RAM 7,S 11,GPU 1,14,FHD,Touch,CN,824.85
CPU 10b,RAM 7,S 23,GPU 1,13,QHD+,Non-Touch,JP,2716.81
CPU 10b,RAM 7,S 45,GPU 18,15,FHD,Non-Touch,CN,944.85
CPU 10b,RAM 7,S 6,GPU 1,13,QHD+,Non-Touch,CN,1289.85
CPU 10b,RAM 7,S 23,GPU 1,14,HD,Non-Touch,BR,593.82
CPU 10b,RAM 7,S 11,GPU 1,13,QHD+,Touch,CN,1303.20
CPU 10b,RAM 7,S 11,GPU 1,13,FHD+,Touch,CN,1348.20
CPU 10b,RAM 7,S 11,GPU 1,13,FHD,Non-Touch,JP,1383.01
CPU 10b,RAM 7,S 23,GPU 28,14,FHD,Non-Touch,CN,944.85
CPU 10b,RAM 7,S 11,GPU 1,15,FHD,Touch,JP,1485.61
CPU 10b,RAM 7,S 30,GPU 18,15,FHD,Non-Touch,DE,997.10
CPU 10b,RAM 7,S 11,GPU 1,14,FHD,Non-Touch,CN,734.85
CPU 10b,RAM 7,S 6,GPU 1,13,FHD+,Touch,CN,1048.20
CPU 10b,RAM 7,S 30,GPU 6,17,FHD,Non-Touch,UK,1663.99
CPU 10b,RAM 7,S 11,GPU 14,15,FHD,Non-Touch,DE,942.82
CPU 10b,RAM 7,S 23,GPU 14,17,FHD,Non-Touch,DE,1006.54
CPU 10b,RAM 7,S 14,GPU 1,13,FHD,Non-Touch,CN,883.20
CPU 10b,RAM 7,S 6,GPU 1,12,QHD+,Touch,CN,1078.20
CPU 10b,RAM 7,S 23,GPU 18,17,FHD,Non-Touch,DE,998.28
CPU 10b,RAM 7,S 11,GPU 25,15,FHD,Non-Touch,UK,1949.99
CPU 10b,RAM 7,S 23,GPU 18,15,FHD,Non-Touch,DE,1113.92
CPU 10b,RAM 7,S 11,GPU 18,15,FHD,Non-Touch,DE,1047.84
CPU 10b,RAM 7,S 23,GPU 6,15,FHD,Non-Touch,DE,1281.48
CPU 10b,RAM 7,S 11,GPU 1,12,HD+,Non-Touch,CN,1049.85
CPU 10b,RAM 7,S 30,GPU 25,17,FHD,Non-Touch,DE,1650.82
CPU 10b,RAM 7,S 33,GPU 14,15,FHD,Touch,DE,1357.00
CPU 10b,RAM 7,S 30,GPU 14,15,FHD,Non-Touch,DE,1059.64
CPU 10b,RAM 7,S 18,GPU 14,15,FHD,Non-Touch,DE,1698.02
CPU 10b,RAM 7,S 18,GPU 25,15,FHD,Non-Touch,DE,2004.82
CPU 10b,RAM 7,S 23,GPU 6,17,FHD,Non-Touch,DE,1456.12
CPU 10b,RAM 7,S 30,GPU 25,15,FHD,Non-Touch,DE,1532.82
CPU 10b,RAM 7,S 33,GPU 14,15,FHD,Non-Touch,DE,1178.82
CPU 10b,RAM 7,S 11,GPU 16,15,FHD,Non-Touch,DE,1414.82
CPU 10b,RAM 7,S 6,GPU 1,13,HD+,Non-Touch,DE,1367.62
CPU 10b,RAM 7,S 18,GPU 1,13,HD+,Non-Touch,DE,1709.82
CPU 10b,RAM 7,S 11,GPU 1,12,QHD+,Non-Touch,CN,2128.20
CPU 10b,RAM 7,S 11,GPU 1,13,HD+,Non-Touch,DE,1615.42
CPU 10b,RAM 7,S 43,GPU 1,13,QHD+,Non-Touch,DE,3078.62
CPU 10b,RAM 7,S 6,GPU 1,13,UHD,Non-Touch,CN,1288.20
CPU 10b,RAM 7,S 11,GPU 1,13,UHD,Non-Touch,CN,1504.20
CPU 10b,RAM 7,S 45,GPU 1,13,QHD+,Non-Touch,DE,3774.82
CPU 10b,RAM 7,S 11,GPU 1,13,UHD,Touch,DE,1414.82
CPU 10b,RAM 7,S 7,GPU 1,13,UHD,Non-Touch,CN,1504.20
CPU 10b,RAM 7,S 30,GPU 1,15,FHD,Touch,DE,1054.92
CPU 10b,RAM 7,S 23,GPU 1,15,FHD,Touch,DE,1001.82
CPU 10b,RAM 7,S 33,GPU 1,15,FHD,Touch,DE,1172.92
CPU 10b,RAM 7,S 11,GPU 1,15,FHD,Non-Touch,DE,1755.84
CPU 10b,RAM 7,S 30,GPU 1,15,FHD,Non-Touch,CN,1439.85
CPU 10b,RAM 7,S 11,GPU 2,14,FHD,Touch,DE,1355.82
CPU 10b,RAM 7,S 11,GPU 2,14,FHD,Non-Touch,DE,1591.82
CPU 10b,RAM 7,S 11,GPU 2,15,FHD,Non-Touch,DE,1532.82
CPU 10b,RAM 7,S 6,GPU 1,15,FHD,Non-Touch,DE,641.92
CPU 10b,RAM 7,S 6,GPU 1,14,FHD,Non-Touch,DE,615.96
CPU 10b,RAM 7,S 26,GPU 1,15,FHD,Non-Touch,DE,700.92
CPU 10b,RAM 7,S 11,GPU 14,15,FHD,Touch,DE,1532.82
CPU 10b,RAM 7,S 18,GPU 6,15,FHD,Non-Touch,CN,1094.85
CPU 10b,RAM 7,S 18,GPU 18,15,FHD,Non-Touch,CN,944.85
CPU 10b,RAM 7,S 33,GPU 18,15,FHD,Non-Touch,CN,899.70
CPU 10b,RAM 7,S 50,GPU 14,15,FHD,Non-Touch,CN,899.85
CPU 10b,RAM 7,S 14,GPU 1,13,FHD,Touch,AU,1294.56
CPU 10b,RAM 7,S 33,GPU 25,15,FHD,Non-Touch,CN,1319.85
CPU 10b,RAM 7,S 33,GPU 1,13,FHD,Touch,US,729
CPU 10b,RAM 7,S 50,GPU 18,17,FHD,Non-Touch,CN,1334.85
CPU 10b,RAM 7,S 25,GPU 18,15,FHD,Non-Touch,US,799
CPU 10b,RAM 7,S 6,GPU 1,12,UHD,Touch,UK,1069.90
CPU 10b,RAM 7,S 11,GPU 1,12,UHD,Touch,UK,1493.70
CPU 10b,RAM 7,S 6,GPU 1,13,FHD,Touch,US,909
CPU 10b,RAM 7,S 30,GPU 1,13,UHD,Touch,US,1069
CPU 10b,RAM 7,S 18,GPU 1,13,FHD,Touch,US,1149
CPU 10b,RAM 7,S 23,GPU 14,15,FHD,Touch,US,679
CPU 10b,RAM 7,S 37,GPU 18,15,FHD,Non-Touch,US,675
CPU 10b,RAM 7,S 6,GPU 14,15,FHD,Non-Touch,CN,749.85
CPU 10b,RAM 7,S 25,GPU 18,15,FHD,Touch,US,739.99
CPU 10b,RAM 7,S 23,GPU 1,15,HD,Touch,US,549
CPU 10b,RAM 7,S 33,GPU 18,17,FHD,Non-Touch,CN,1334.85
CPU 10b,RAM 7,S 11,GPU 1,14,HD+,Non-Touch,CN,674.85
CPU 10b,RAM 7,S 14,GPU 1,15,UHD,Touch,CN,1244.85
CPU 10b,RAM 7,S 30,GPU 1,14,HD+,Non-Touch,CN,659.85
CPU 10b,RAM 7,S 23,GPU 1,17,FHD,Non-Touch,CN,764.85
CPU 10b,RAM 7,S 14,GPU 1,13,UHD,Non-Touch,JP,1588.21
CPU 10b,RAM 7,S 23,GPU 1,14,FHD,Non-Touch,CN,794.85
CPU 10b,RAM 7,S 17,GPU 1,15,FHD,Non-Touch,CN,869.85
CPU 10b,RAM 7,S 23,GPU 1,14,HD+,Non-Touch,CN,629.70
CPU 10b,RAM 7,S 13,GPU 1,13,FHD,Non-Touch,CN,944.85
CPU 10b,RAM 7,S 6,GPU 1,12,FHD,Touch,US,799
CPU 10b,RAM 7,S 11,GPU 1,12,FHD,Touch,US,999
CPU 10b,RAM 7,S 17,GPU 1,15,HD+,Non-Touch,CN,869.85
CPU 10b,RAM 7,S 17,GPU 1,14,HD+,Non-Touch,CN,674.85
CPU 10b,RAM 7,S 33,GPU 1,13,FHD,Non-Touch,DE,1178.82
CPU 10b,RAM 7,S 23,GPU 14,15,HD+,Touch,US,929.99
CPU 10b,RAM 7,S 25,GPU 14,15,FHD,Non-Touch,US,799.99
CPU 10b,RAM 7,S 23,GPU 1,13,FHD,Non-Touch,CN,794.85
CPU 10b,RAM 7,S 30,GPU 1,13,FHD,Non-Touch,CN,824.85
CPU 10b,RAM 7,S 18,GPU 1,15,FHD,Non-Touch,CN,929.85
CPU 10b,RAM 7,S 33,GPU 1,14,FHD,Non-Touch,CN,869.85
CPU 10b,RAM 7,S 33,GPU 1,15,FHD,Non-Touch,CN,899.85
CPU 10b,RAM 7,S 18,GPU 1,13,FHD+,Non-Touch,CN,854.85
CPU 10b,RAM 7,S 11,GPU 14,15,UHD,Touch,US,1489.99
CPU 10b,RAM 7,S 11,GPU 1,14,QHD+,Touch,CN,1198.20
CPU 10b,RAM 7,S 18,GPU 1,13,QHD,Non-Touch,CN,854.85
CPU 10b,RAM 7,S 33,GPU 1,17,FHD,Non-Touch,DE,1237.82
CPU 10b,RAM 7,S 18,GPU 1,13,UHD,Non-Touch,CN,854.85
CPU 10b,RAM 7,S 18,GPU 1,17,FHD,Non-Touch,DE,1273.22
CPU 10b,RAM 7,S 30,GPU 13,15,FHD,Non-Touch,US,829.99
CPU 10b,RAM 7,S 30,GPU 1,17,FHD,Non-Touch,DE,1178.82
CPU 10b,RAM 7,S 18,GPU 1,13,UHD,Touch,CN,1303.20
CPU 10b,RAM 7,S 23,GPU 1,15,HD+,Non-Touch,UK,648.70
CPU 10b,RAM 7,S 11,GPU 1,14,FHD+,Non-Touch,CN,719.85
CPU 10b,RAM 7,S 18,GPU 1,13,QHD+,Touch,DE,1768.82
CPU 10b,RAM 7,S 11,GPU 1,13,QHD,Non-Touch,CN,749.85
CPU 10b,RAM 7,S 18,GPU 1,13,FHD+,Touch,CN,884.85
CPU 10b,RAM 7,S 43,GPU 1,13,FHD,Non-Touch,US,2399.99
CPU 10b,RAM 7,S 11,GPU 1,13,QHD,Touch,DE,2509.73
CPU 10b,RAM 7,S 50,GPU 1,14,FHD,Non-Touch,CN,824.85
CPU 10b,RAM 7,S 11,GPU 18,17,FHD,Non-Touch,UK,1168.70
CPU 10b,RAM 7,S 45,GPU 1,15,FHD,Non-Touch,UK,713.70
CPU 10b,RAM 7,S 11,GPU 1,12,FHD+,Touch,CN,914.85
CPU 10b,RAM 7,S 53,GPU 1,14,FHD,Non-Touch,CN,764.85
CPU 10b,RAM 7,S 50,GPU 1,15,FHD,Non-Touch,CN,854.85
CPU 10b,RAM 7,S 18,GPU 1,14,FHD,Touch,US,799.99
CPU 10b,RAM 7,S 25,GPU 14,17,FHD,Non-Touch,US,849.99
CPU 10b,RAM 7,S 18,GPU 1,15,FHD,Touch,US,929.99
CPU 10b,RAM 7,S 23,GPU 1,14,FHD,Touch,US,629.99
CPU 10b,RAM 7,S 23,GPU 1,14,HD+,Touch,US,599.99
CPU 10b,RAM 7,S 11,GPU 1,14,HD+,Touch,US,649.99
CPU 10b,RAM 7,S 6,GPU 16,15,FHD,Touch,US,1299.99
CPU 10b,RAM 7,S 11,GPU 1,15,UHD,Touch,US,729.99
CPU 10b,RAM 7,S 11,GPU 15,15,FHD,Non-Touch,AU,690.47
CPU 10b,RAM 7,S 11,GPU 19,15,FHD,Non-Touch,AU,1367.28
CPU 10b,RAM 7,S 45,GPU 15,15,FHD,Non-Touch,AU,748.07
CPU 10b,RAM 7,S 23,GPU 15,15,HD+,Non-Touch,BR,694.62
CPU 10b,RAM 7,S 11,GPU 14,17,FHD,Non-Touch,DE,1060.82
